Log file open, 01/19/23 19:10:32
[2023.01.19-11.10.41:006][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.19-11.10.41:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.19-11.10.41:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.19-11.10.41:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Light01.uasset"
[2023.01.19-11.10.41:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.19-11.10.41:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Light02.uasset"
[2023.01.19-11.10.41:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.19-11.10.41:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.19-11.10.41:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.19-11.10.41:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.19-11.10.41:011][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.19-11.10.41:015][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.19-11.10.41:015][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.19-11.10.41:016][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.19-11.10.41:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.19-11.10.41:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.19-11.10.41:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.19-11.10.41:042][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.19-11.10.41:042][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.19-11.10.41:043][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.19-11.10.41:043][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.19-11.10.41:044][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.19-11.10.41:045][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.19-11.10.41:052][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.19-11.10.41:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.19-11.10.41:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.19-11.10.41:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.19-11.10.41:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.19-11.10.41:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.19-11.10.41:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.19-11.10.41:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.19-11.10.41:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.19-11.10.41:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.19-11.10.41:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.19-11.10.41:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.01.19-11.10.41:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.19-11.10.41:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.19-11.10.41:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.01.19-11.10.41:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.01.19-11.10.41:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.01.19-11.10.41:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.01.19-11.10.41:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.01.19-11.10.41:057][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.01.19-11.10.41:057][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.01.19-11.10.41:057][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.19-11.10.41:057][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.01.19-11.10.41:058][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.01.19-11.10.41:058][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Bush.uasset"
[2023.01.19-11.10.41:058][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Chair.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Couch.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.01.19-11.10.41:059][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.01.19-11.10.41:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Door.uasset"
[2023.01.19-11.10.41:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.01.19-11.10.41:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.01.19-11.10.41:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.01.19-11.10.41:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.01.19-11.10.41:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.01.19-11.10.41:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.01.19-11.10.41:063][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.01.19-11.10.41:063][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.01.19-11.10.41:063][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.01.19-11.10.41:064][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.01.19-11.10.41:064][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.01.19-11.10.41:064][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.01.19-11.10.41:064][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Rock.uasset"
[2023.01.19-11.10.41:065][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.19-11.10.41:065][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.01.19-11.10.41:065][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.01.19-11.10.41:066][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.01.19-11.10.41:066][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.01.19-11.10.41:066][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.01.19-11.10.41:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Glass.uasset"
[2023.01.19-11.10.41:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.01.19-11.10.41:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.01.19-11.10.41:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.01.19-11.10.41:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.01.19-11.10.41:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.01.19-11.10.41:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.01.19-11.10.41:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_Statue.uasset"
[2023.01.19-11.10.41:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.01.19-11.10.41:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.01.19-11.10.41:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.01.19-11.10.41:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.01.19-11.10.41:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.01.19-11.10.41:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.01.19-11.10.41:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.01.19-11.10.41:072][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.01.19-11.10.41:072][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.01.19-11.10.41:073][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.01.19-11.10.41:078][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2023.01.19-11.10.41:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.01.19-11.10.41:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.01.19-11.10.41:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.01.19-11.10.41:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.01.19-11.10.41:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.01.19-11.10.41:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.01.19-11.10.41:101][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.01.19-11.10.41:105][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.01.19-11.10.41:107][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.01.19-11.10.41:111][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../DIYProjects/UE51/VRProject_Demo_5_1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
